Lea State,LEA,School State,School,ID,Year,Category,Amount,Full Time Equivalent (FTE),American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
NJ,LIVINGSTON PUBLIC SCHOOLS SCHOOL DISTRICT,NJ,RIKER HILL ELEMENTARY SCHOOL,340882002142,2013,Total enrollment,,,0.00,88.00,0.00,10.00,4.00,307.00,13.00,422.00,56.00,10.00,2.00
NJ,Livingston Board of Education School District,NJ,Riker Hill Elementary School,340882002142,2015,Personnel salaries at school level - total,3198852.00,,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Riker Hill Elementary School,340882002142,2015,Non-personnel expenditures at school level,110651.00,,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Riker Hill Elementary School,340882002142,2015,Personnel salaries at school level - teachers only,2261120.00,25.50,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Riker Hill Elementary School,340882002142,2015,Instructional Aides,43081.00,1.40,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Riker Hill Elementary School,340882002142,2015,School Administration Staff,249211.00,3.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Riker Hill Elementary School,340882002142,2015,Support Services Staff (for Pupils and Instructional Staff),645440.00,7.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Riker Hill Elementary School,340882002142,2015,Total enrollment,,,0.00,106.00,0.00,10.00,7.00,259.00,16.00,398.00,44.00,4.00,10.00
NJ,Livingston Board of Education School District,NJ,Mount Pleasant Middle School,340882002130,2015,Personnel salaries at school level - total,4117135.00,,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Mount Pleasant Middle School,340882002130,2015,Non-personnel expenditures at school level,345015.00,,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Mount Pleasant Middle School,340882002130,2015,Personnel salaries at school level - teachers only,3179251.00,37.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Mount Pleasant Middle School,340882002130,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Mount Pleasant Middle School,340882002130,2015,School Administration Staff,412351.00,4.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Mount Pleasant Middle School,340882002130,2015,Support Services Staff (for Pupils and Instructional Staff),525533.00,6.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Mount Pleasant Middle School,340882002130,2015,Total enrollment,,,0.00,142.00,2.00,22.00,16.00,271.00,16.00,469.00,53.00,22.00,7.00
NJ,Livingston Board of Education School District,NJ,Burnet Hill Elementary School,340882006052,2015,Personnel salaries at school level - total,3125865.00,,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Burnet Hill Elementary School,340882006052,2015,Non-personnel expenditures at school level,278498.00,,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Burnet Hill Elementary School,340882006052,2015,Personnel salaries at school level - teachers only,2247469.00,27.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Burnet Hill Elementary School,340882006052,2015,Instructional Aides,50849.00,2.10,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Burnet Hill Elementary School,340882006052,2015,School Administration Staff,249588.00,3.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Burnet Hill Elementary School,340882006052,2015,Support Services Staff (for Pupils and Instructional Staff),577959.00,7.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Burnet Hill Elementary School,340882006052,2015,Total enrollment,,,0.00,100.00,0.00,19.00,16.00,298.00,13.00,446.00,92.00,7.00,5.00
NJ,Livingston Board of Education School District,NJ,Collins Elementary School,340882002134,2015,Personnel salaries at school level - total,3512303.00,,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Collins Elementary School,340882002134,2015,Non-personnel expenditures at school level,204855.00,,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Collins Elementary School,340882002134,2015,Personnel salaries at school level - teachers only,2505583.00,29.50,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Collins Elementary School,340882002134,2015,Instructional Aides,43081.00,1.40,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Collins Elementary School,340882002134,2015,School Administration Staff,225600.00,3.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Collins Elementary School,340882002134,2015,Support Services Staff (for Pupils and Instructional Staff),738039.00,8.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Collins Elementary School,340882002134,2015,Total enrollment,,,0.00,130.00,2.00,13.00,10.00,304.00,13.00,472.00,62.00,2.00,19.00
NJ,Livingston Board of Education School District,NJ,Harrison Elementary School,340882002136,2015,Personnel salaries at school level - total,3553848.00,,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Harrison Elementary School,340882002136,2015,Non-personnel expenditures at school level,274453.00,,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Harrison Elementary School,340882002136,2015,Personnel salaries at school level - teachers only,2631787.00,31.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Harrison Elementary School,340882002136,2015,Instructional Aides,47645.00,2.10,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Harrison Elementary School,340882002136,2015,School Administration Staff,234708.00,3.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Harrison Elementary School,340882002136,2015,Support Services Staff (for Pupils and Instructional Staff),639708.00,8.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Harrison Elementary School,340882002136,2015,Total enrollment,,,2.00,181.00,2.00,22.00,19.00,238.00,13.00,477.00,56.00,5.00,13.00
NJ,Livingston Board of Education School District,NJ,Heritage Middle School,340882002128,2015,Personnel salaries at school level - total,7291906.00,,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Heritage Middle School,340882002128,2015,Non-personnel expenditures at school level,449580.00,,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Heritage Middle School,340882002128,2015,Personnel salaries at school level - teachers only,6027568.00,76.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Heritage Middle School,340882002128,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Heritage Middle School,340882002128,2015,School Administration Staff,641785.00,8.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Heritage Middle School,340882002128,2015,Support Services Staff (for Pupils and Instructional Staff),622553.00,7.00,,,,,,,,,,,
NJ,Livingston Board of Education School District,NJ,Heritage Middle School,340882002128,2015,Total enrollment,,,0.00,214.00,2.00,37.00,31.00,655.00,25.00,964.00,158.00,37.00,4.00

