Lea State,LEA,School State,School,ID,Year,Category,Amount,Full Time Equivalent (FTE),American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,ATLANTA PUBLIC SCHOOLS,GA,PEYTON FOREST ELEMENTARY SCHOOL,130012000106,2011,Personnel salaries at school level - instructional staff only,1917605.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,PEYTON FOREST ELEMENTARY SCHOOL,130012000106,2011,Non-personnel expenditures at school level,69431.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,PEYTON FOREST ELEMENTARY SCHOOL,130012000106,2011,Personnel salaries at school level - teachers only,1761764.00,33.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,PEYTON FOREST ELEMENTARY SCHOOL,130012000106,2011,Total enrollment,,,0.00,0.00,0.00,46.00,469.00,2.00,2.00,519.00,26.00,4.00,28.00
GA,ATLANTA PUBLIC SCHOOLS,GA,EAST LAKE ELEMENTARY SCHOOL,130012000145,2011,Personnel salaries at school level - total,1380675.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,EAST LAKE ELEMENTARY SCHOOL,130012000145,2011,Personnel salaries at school level - instructional staff only,1110274.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,EAST LAKE ELEMENTARY SCHOOL,130012000145,2011,Non-personnel expenditures at school level,290977.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,EAST LAKE ELEMENTARY SCHOOL,130012000145,2011,Personnel salaries at school level - teachers only,999134.00,20.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,EAST LAKE ELEMENTARY SCHOOL,130012000145,2011,Total enrollment,,,0.00,2.00,0.00,7.00,253.00,7.00,0.00,269.00,35.00,0.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2011,Personnel salaries at school level - total,2370245.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2011,Personnel salaries at school level - instructional staff only,2086088.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2011,Non-personnel expenditures at school level,75440.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2011,Personnel salaries at school level - teachers only,1920416.00,39.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2011,Total enrollment,,,0.00,0.00,2.00,2.00,559.00,0.00,2.00,565.00,50.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BETHUNE ELEMENTARY SCHOOL,130012000149,2011,Personnel salaries at school level - total,2032202.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BETHUNE ELEMENTARY SCHOOL,130012000149,2011,Personnel salaries at school level - instructional staff only,1684158.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BETHUNE ELEMENTARY SCHOOL,130012000149,2011,Non-personnel expenditures at school level,61816.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BETHUNE ELEMENTARY SCHOOL,130012000149,2011,Personnel salaries at school level - teachers only,1557833.00,32.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BETHUNE ELEMENTARY SCHOOL,130012000149,2011,Total enrollment,,,0.00,0.00,2.00,8.00,406.00,2.00,4.00,422.00,35.00,4.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BUNCHE MIDDLE SCHOOL,130012000150,2011,Personnel salaries at school level - total,3464943.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BUNCHE MIDDLE SCHOOL,130012000150,2011,Personnel salaries at school level - instructional staff only,2978322.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BUNCHE MIDDLE SCHOOL,130012000150,2011,Non-personnel expenditures at school level,82509.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BUNCHE MIDDLE SCHOOL,130012000150,2011,Personnel salaries at school level - teachers only,2822981.00,58.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BUNCHE MIDDLE SCHOOL,130012000150,2011,Total enrollment,,,4.00,2.00,0.00,10.00,985.00,2.00,4.00,1007.00,113.00,2.00,10.00
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYS HIGH SCHOOL,130012001865,2011,Personnel salaries at school level - total,7518032.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYS HIGH SCHOOL,130012001865,2011,Personnel salaries at school level - instructional staff only,5890948.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYS HIGH SCHOOL,130012001865,2011,Non-personnel expenditures at school level,151326.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYS HIGH SCHOOL,130012001865,2011,Personnel salaries at school level - teachers only,5666899.00,110.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYS HIGH SCHOOL,130012001865,2011,Total enrollment,,,0.00,4.00,0.00,37.00,1480.00,0.00,4.00,1525.00,167.00,4.00,16.00
GA,ATLANTA PUBLIC SCHOOLS,GA,YOUNG MIDDLE SCHOOL,130012001866,2011,Personnel salaries at school level - total,3892896.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,YOUNG MIDDLE SCHOOL,130012001866,2011,Personnel salaries at school level - instructional staff only,3087251.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,YOUNG MIDDLE SCHOOL,130012001866,2011,Non-personnel expenditures at school level,160374.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,YOUNG MIDDLE SCHOOL,130012001866,2011,Personnel salaries at school level - teachers only,2943731.00,56.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,YOUNG MIDDLE SCHOOL,130012001866,2011,Total enrollment,,,0.00,2.00,0.00,10.00,859.00,2.00,2.00,875.00,110.00,7.00,7.00
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYNARD H. JACKSON- JR. HIGH SCHOOL,130012001939,2011,Personnel salaries at school level - total,4826190.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYNARD H. JACKSON- JR. HIGH SCHOOL,130012001939,2011,Personnel salaries at school level - instructional staff only,3492824.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYNARD H. JACKSON- JR. HIGH SCHOOL,130012001939,2011,Non-personnel expenditures at school level,113643.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYNARD H. JACKSON- JR. HIGH SCHOOL,130012001939,2011,Personnel salaries at school level - teachers only,3235487.00,63.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYNARD H. JACKSON- JR. HIGH SCHOOL,130012001939,2011,Total enrollment,,,0.00,10.00,0.00,58.00,796.00,19.00,4.00,887.00,134.00,2.00,16.00
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2011,Personnel salaries at school level - total,6299768.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2011,Personnel salaries at school level - instructional staff only,5093737.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2011,Non-personnel expenditures at school level,194213.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2011,Personnel salaries at school level - teachers only,4792015.00,86.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2011,Total enrollment,,,0.00,31.00,0.00,280.00,715.00,316.00,46.00,1388.00,128.00,4.00,64.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CENTENNIAL PLACE ELEMENTARY SCHOOL,130012002290,2011,Personnel salaries at school level - total,2588779.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CENTENNIAL PLACE ELEMENTARY SCHOOL,130012002290,2011,Personnel salaries at school level - instructional staff only,2249837.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CENTENNIAL PLACE ELEMENTARY SCHOOL,130012002290,2011,Non-personnel expenditures at school level,91554.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CENTENNIAL PLACE ELEMENTARY SCHOOL,130012002290,2011,Personnel salaries at school level - teachers only,2056184.00,33.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CENTENNIAL PLACE ELEMENTARY SCHOOL,130012002290,2011,Total enrollment,,,0.00,19.00,0.00,22.00,490.00,28.00,13.00,572.00,32.00,7.00,13.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BROWN MIDDLE SCHOOL,130012002344,2011,Personnel salaries at school level - total,2822706.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BROWN MIDDLE SCHOOL,130012002344,2011,Personnel salaries at school level - instructional staff only,2323677.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BROWN MIDDLE SCHOOL,130012002344,2011,Non-personnel expenditures at school level,95656.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BROWN MIDDLE SCHOOL,130012002344,2011,Personnel salaries at school level - teachers only,2210825.00,46.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BROWN MIDDLE SCHOOL,130012002344,2011,Total enrollment,,,0.00,2.00,0.00,4.00,727.00,2.00,5.00,740.00,83.00,7.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CHARLES R. DREW CHARTER SCHOOL,130012002453,2011,Personnel salaries at school level - total,7055551.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CHARLES R. DREW CHARTER SCHOOL,130012002453,2011,Personnel salaries at school level - instructional staff only,5628385.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CHARLES R. DREW CHARTER SCHOOL,130012002453,2011,Non-personnel expenditures at school level,2200757.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CHARLES R. DREW CHARTER SCHOOL,130012002453,2011,Personnel salaries at school level - teachers only,3662383.00,65.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,CHARLES R. DREW CHARTER SCHOOL,130012002453,2011,Total enrollment,,,0.00,4.00,2.00,19.00,796.00,46.00,31.00,898.00,56.00,4.00,4.00
GA,ATLANTA PUBLIC SCHOOLS,GA,PARKSIDE ELEMENTARY SCHOOL,130012002517,2011,Personnel salaries at school level - total,3181908.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,PARKSIDE ELEMENTARY SCHOOL,130012002517,2011,Personnel salaries at school level - instructional staff only,2748585.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,PARKSIDE ELEMENTARY SCHOOL,130012002517,2011,Non-personnel expenditures at school level,69174.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,PARKSIDE ELEMENTARY SCHOOL,130012002517,2011,Personnel salaries at school level - teachers only,2475339.00,41.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,PARKSIDE ELEMENTARY SCHOOL,130012002517,2011,Total enrollment,,,0.00,4.00,2.00,37.00,436.00,76.00,10.00,565.00,50.00,0.00,19.00
GA,ATLANTA PUBLIC SCHOOLS,GA,HERITAGE ACADEMY ELEMENTARY,130012002613,2011,Personnel salaries at school level - total,2369327.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,HERITAGE ACADEMY ELEMENTARY,130012002613,2011,Personnel salaries at school level - instructional staff only,2116333.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,HERITAGE ACADEMY ELEMENTARY,130012002613,2011,Non-personnel expenditures at school level,67009.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,HERITAGE ACADEMY ELEMENTARY,130012002613,2011,Personnel salaries at school level - teachers only,1887311.00,39.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,HERITAGE ACADEMY ELEMENTARY,130012002613,2011,Total enrollment,,,0.00,2.00,0.00,4.00,586.00,0.00,4.00,596.00,41.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,UNIVERSITY COMMUNITY ACADEMY,130012002614,2011,Personnel salaries at school level - total,0.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,UNIVERSITY COMMUNITY ACADEMY,130012002614,2011,Personnel salaries at school level - instructional staff only,0.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,UNIVERSITY COMMUNITY ACADEMY,130012002614,2011,Non-personnel expenditures at school level,0.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,UNIVERSITY COMMUNITY ACADEMY,130012002614,2011,Personnel salaries at school level - teachers only,0.00,0.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,UNIVERSITY COMMUNITY ACADEMY,130012002614,2011,Total enrollment,,,0.00,0.00,0.00,7.00,364.00,0.00,0.00,371.00,32.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,NEIGHBORHOOD CHARTER SCHOOL,130012002615,2011,Personnel salaries at school level - total,2715102.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,NEIGHBORHOOD CHARTER SCHOOL,130012002615,2011,Personnel salaries at school level - instructional staff only,2310103.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,NEIGHBORHOOD CHARTER SCHOOL,130012002615,2011,Non-personnel expenditures at school level,1799182.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,NEIGHBORHOOD CHARTER SCHOOL,130012002615,2011,Personnel salaries at school level - teachers only,2290070.00,51.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,NEIGHBORHOOD CHARTER SCHOOL,130012002615,2011,Total enrollment,,,0.00,2.00,0.00,13.00,64.00,283.00,31.00,393.00,50.00,31.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,APS-FORREST HILLS ACADEMEY,130012002798,2011,Personnel salaries at school level - total,2862565.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,APS-FORREST HILLS ACADEMEY,130012002798,2011,Personnel salaries at school level - instructional staff only,2146627.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,APS-FORREST HILLS ACADEMEY,130012002798,2011,Non-personnel expenditures at school level,42486.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,APS-FORREST HILLS ACADEMEY,130012002798,2011,Personnel salaries at school level - teachers only,1550902.00,32.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,APS-FORREST HILLS ACADEMEY,130012002798,2011,Total enrollment,,,0.00,0.00,2.00,16.00,850.00,7.00,4.00,879.00,92.00,4.00,7.00
GA,ATLANTA PUBLIC SCHOOLS,GA,WEST END ACADEMY,130012002799,2011,Personnel salaries at school level - total,649348.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,WEST END ACADEMY,130012002799,2011,Personnel salaries at school level - instructional staff only,528141.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,WEST END ACADEMY,130012002799,2011,Non-personnel expenditures at school level,0.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,WEST END ACADEMY,130012002799,2011,Personnel salaries at school level - teachers only,528141.00,9.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,WEST END ACADEMY,130012002799,2011,Total enrollment,,,0.00,2.00,0.00,4.00,151.00,4.00,0.00,161.00,<=2,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,DOBBS ELEMENTARY SCHOOL,130012003025,2011,Personnel salaries at school level - total,2575588.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,DOBBS ELEMENTARY SCHOOL,130012003025,2011,Personnel salaries at school level - instructional staff only,2221245.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,DOBBS ELEMENTARY SCHOOL,130012003025,2011,Non-personnel expenditures at school level,66409.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,DOBBS ELEMENTARY SCHOOL,130012003025,2011,Personnel salaries at school level - teachers only,2081740.00,46.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,DOBBS ELEMENTARY SCHOOL,130012003025,2011,Total enrollment,,,0.00,0.00,0.00,28.00,664.00,7.00,7.00,706.00,50.00,4.00,10.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BOLTON ACADEMY,130012003028,2011,Personnel salaries at school level - total,2666980.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BOLTON ACADEMY,130012003028,2011,Personnel salaries at school level - instructional staff only,2415339.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BOLTON ACADEMY,130012003028,2011,Non-personnel expenditures at school level,66771.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BOLTON ACADEMY,130012003028,2011,Personnel salaries at school level - teachers only,2130368.00,45.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BOLTON ACADEMY,130012003028,2011,Total enrollment,,,2.00,4.00,4.00,199.00,232.00,97.00,10.00,548.00,47.00,2.00,148.00
GA,ATLANTA PUBLIC SCHOOLS,GA,HARPER-ARCHER MIDDLE SCHOOL,130012003029,2011,Personnel salaries at school level - total,2712509.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,HARPER-ARCHER MIDDLE SCHOOL,130012003029,2011,Personnel salaries at school level - instructional staff only,1933467.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,HARPER-ARCHER MIDDLE SCHOOL,130012003029,2011,Non-personnel expenditures at school level,41602.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,HARPER-ARCHER MIDDLE SCHOOL,130012003029,2011,Personnel salaries at school level - teachers only,1901289.00,36.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,HARPER-ARCHER MIDDLE SCHOOL,130012003029,2011,Total enrollment,,,0.00,2.00,2.00,31.00,616.00,4.00,4.00,659.00,119.00,0.00,10.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BAZOLINE E. USHER/COLLIER HEIGHTS ELMENTARY SCHOOL,130012003030,2011,Personnel salaries at school level - total,2964789.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BAZOLINE E. USHER/COLLIER HEIGHTS ELMENTARY SCHOOL,130012003030,2011,Personnel salaries at school level - instructional staff only,2413311.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BAZOLINE E. USHER/COLLIER HEIGHTS ELMENTARY SCHOOL,130012003030,2011,Non-personnel expenditures at school level,24974.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BAZOLINE E. USHER/COLLIER HEIGHTS ELMENTARY SCHOOL,130012003030,2011,Personnel salaries at school level - teachers only,2154732.00,43.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BAZOLINE E. USHER/COLLIER HEIGHTS ELMENTARY SCHOOL,130012003030,2011,Total enrollment,,,0.00,0.00,0.00,4.00,445.00,0.00,2.00,451.00,23.00,2.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,130012003031,2011,Personnel salaries at school level - total,2410237.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,130012003031,2011,Personnel salaries at school level - instructional staff only,1244287.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,130012003031,2011,Non-personnel expenditures at school level,1108662.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,130012003031,2011,Personnel salaries at school level - teachers only,1120502.00,21.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,130012003031,2011,Total enrollment,,,0.00,0.00,0.00,2.00,343.00,0.00,2.00,347.00,17.00,4.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,FINCH ELEMENTARY,130012003468,2011,Personnel salaries at school level - total,1938399.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,FINCH ELEMENTARY,130012003468,2011,Personnel salaries at school level - instructional staff only,1650992.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,FINCH ELEMENTARY,130012003468,2011,Non-personnel expenditures at school level,31134.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,FINCH ELEMENTARY,130012003468,2011,Personnel salaries at school level - teachers only,1632027.00,32.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,FINCH ELEMENTARY,130012003468,2011,Total enrollment,,,0.00,0.00,0.00,4.00,568.00,0.00,2.00,574.00,41.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,TECH HIGH SCHOOL,130012003469,2011,Personnel salaries at school level - total,0.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,TECH HIGH SCHOOL,130012003469,2011,Personnel salaries at school level - instructional staff only,0.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,TECH HIGH SCHOOL,130012003469,2011,Non-personnel expenditures at school level,0.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,TECH HIGH SCHOOL,130012003469,2011,Personnel salaries at school level - teachers only,0.00,0.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,TECH HIGH SCHOOL,130012003469,2011,Total enrollment,,,2.00,0.00,0.00,4.00,202.00,7.00,4.00,219.00,23.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,DEERWOOD ACADEMY SCHOOL,130012003470,2011,Personnel salaries at school level - total,2893037.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,DEERWOOD ACADEMY SCHOOL,130012003470,2011,Personnel salaries at school level - instructional staff only,2568263.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,DEERWOOD ACADEMY SCHOOL,130012003470,2011,Non-personnel expenditures at school level,63901.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,DEERWOOD ACADEMY SCHOOL,130012003470,2011,Personnel salaries at school level - teachers only,2374681.00,51.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,DEERWOOD ACADEMY SCHOOL,130012003470,2011,Total enrollment,,,0.00,2.00,2.00,10.00,742.00,4.00,7.00,767.00,53.00,2.00,4.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BURGESS-PETERSON ELEMENTARY SCHOOL,130012003471,2011,Personnel salaries at school level - total,2044530.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BURGESS-PETERSON ELEMENTARY SCHOOL,130012003471,2011,Personnel salaries at school level - instructional staff only,1734729.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BURGESS-PETERSON ELEMENTARY SCHOOL,130012003471,2011,Non-personnel expenditures at school level,25843.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BURGESS-PETERSON ELEMENTARY SCHOOL,130012003471,2011,Personnel salaries at school level - teachers only,1572280.00,28.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,BURGESS-PETERSON ELEMENTARY SCHOOL,130012003471,2011,Total enrollment,,,0.00,0.00,2.00,7.00,310.00,22.00,7.00,348.00,68.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,EARLY COLLEGE HIGH SCHOOL AT CARVER,130012003540,2011,Personnel salaries at school level - total,1377507.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,EARLY COLLEGE HIGH SCHOOL AT CARVER,130012003540,2011,Personnel salaries at school level - instructional staff only,1005250.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,EARLY COLLEGE HIGH SCHOOL AT CARVER,130012003540,2011,Non-personnel expenditures at school level,21453.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,EARLY COLLEGE HIGH SCHOOL AT CARVER,130012003540,2011,Personnel salaries at school level - teachers only,895558.00,23.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,EARLY COLLEGE HIGH SCHOOL AT CARVER,130012003540,2011,Total enrollment,,,0.00,2.00,0.00,4.00,325.00,0.00,0.00,331.00,<=2,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,ATLANTA CHARTER MIDDLE SCHOOL,130012003541,2011,Personnel salaries at school level - total,1468614.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,ATLANTA CHARTER MIDDLE SCHOOL,130012003541,2011,Personnel salaries at school level - instructional staff only,1104579.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,ATLANTA CHARTER MIDDLE SCHOOL,130012003541,2011,Non-personnel expenditures at school level,1345210.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,ATLANTA CHARTER MIDDLE SCHOOL,130012003541,2011,Personnel salaries at school level - teachers only,1104579.00,17.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,ATLANTA CHARTER MIDDLE SCHOOL,130012003541,2011,Total enrollment,,,0.00,2.00,0.00,10.00,118.00,79.00,19.00,228.00,35.00,2.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SCHOOL OF TECHNOLOGY AT CARVER,130012003542,2011,Personnel salaries at school level - total,1406437.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,SCHOOL OF TECHNOLOGY AT CARVER,130012003542,2011,Personnel salaries at school level - instructional staff only,1152710.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,SCHOOL OF TECHNOLOGY AT CARVER,130012003542,2011,Non-personnel expenditures at school level,27030.00,,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,SCHOOL OF TECHNOLOGY AT CARVER,130012003542,2011,Personnel salaries at school level - teachers only,1152710.00,21.00,,,,,,,,,,,
GA,ATLANTA PUBLIC SCHOOLS,GA,SCHOOL OF TECHNOLOGY AT CARVER,130012003542,2011,Total enrollment,,,2.00,0.00,0.00,7.00,307.00,0.00,2.00,318.00,38.00,0.00,2.00
